code,sectionId,recordTime,quota,enrol,wait
RMBI1010,1,702,50,50,14
RMBI1010,1,703,50,50,14
RMBI1010,1,704,50,50,14
RMBI1010,1,705,50,50,13
RMBI1010,1,706,50,50,13
RMBI1010,1,707,50,50,13
RMBI1010,1,708,50,50,13
RMBI1010,1,709,50,50,13
RMBI1010,1,710,50,50,13
RMBI1010,1,711,50,50,13
RMBI1010,1,712,50,50,13
RMBI1010,1,713,50,50,13
RMBI1010,1,714,50,50,13
RMBI1010,1,715,50,50,13
RMBI1010,1,716,50,50,13
RMBI1010,1,717,50,50,13
RMBI1010,1,721,50,50,13
RMBI1010,1,722,50,50,13
RMBI1010,1,723,50,50,13
RMBI1010,1,724,50,50,13
RMBI1010,1,725,50,50,14
RMBI1010,1,726,50,50,14
RMBI1010,1,727,50,50,14
RMBI1010,1,728,50,50,14
RMBI1010,1,729,50,50,13
RMBI1010,1,730,50,50,13
RMBI1010,1,731,50,50,13
RMBI1010,1,732,50,50,13
RMBI1010,1,733,50,50,13
RMBI1010,1,734,50,50,13
RMBI1010,1,735,50,50,13
RMBI1010,1,736,50,49,13
RMBI1010,1,737,50,50,12
RMBI1010,1,738,50,50,12
RMBI1010,1,739,50,50,12
RMBI1010,1,740,50,50,12
RMBI1010,1,741,50,50,11
RMBI1010,1,742,50,50,11
RMBI1010,1,743,50,50,11
RMBI1010,1,744,50,50,11
RMBI1010,1,745,50,50,11
RMBI1010,1,746,50,50,11
RMBI1010,1,747,50,50,11
RMBI1010,1,748,50,50,11
RMBI1010,1,749,50,50,11
RMBI1010,1,750,50,50,11
RMBI1010,1,751,50,50,11
RMBI1010,1,752,50,50,11
RMBI1010,1,753,50,50,11
RMBI1010,1,754,50,50,11
RMBI1010,1,755,50,50,11
RMBI1010,1,756,50,50,11
RMBI1010,1,757,50,50,11
RMBI1010,1,758,50,50,11
RMBI1010,1,759,50,50,11
RMBI1010,1,760,50,50,11
RMBI1010,1,761,50,50,11
RMBI1010,1,762,50,50,11
RMBI1010,1,763,50,50,11
RMBI1010,1,764,50,50,11
RMBI1010,1,765,50,50,11
RMBI1010,1,769,50,50,11
RMBI1010,1,770,50,50,11
RMBI1010,1,771,50,50,11
RMBI1010,1,772,50,50,11
RMBI1010,1,773,50,50,11
RMBI1010,1,774,50,50,11
RMBI1010,1,775,50,50,11
RMBI1010,1,776,50,50,11
RMBI1010,1,786,50,50,11
RMBI1010,1,787,50,50,11
RMBI1010,1,788,50,50,11
RMBI1010,1,789,50,50,11
RMBI1010,1,790,50,50,11
RMBI1010,1,791,50,50,11
RMBI1010,1,792,50,50,11
RMBI1010,1,793,50,50,12
RMBI1010,1,794,50,50,12
RMBI1010,1,795,50,50,12
RMBI1010,1,796,50,50,12
RMBI1010,1,797,50,50,12
RMBI1010,1,798,50,50,12
RMBI1010,1,799,50,50,12
RMBI1010,1,800,50,50,12
RMBI1010,1,801,50,50,12
RMBI1010,1,802,50,50,12
RMBI1010,1,803,50,50,12
RMBI1010,1,804,50,50,12
RMBI1010,1,805,50,50,12
RMBI1010,1,806,50,50,12
RMBI1010,1,807,50,50,12
RMBI1010,1,808,50,50,12
RMBI1010,1,809,50,50,12
RMBI1010,1,810,50,50,12
RMBI1010,1,811,50,50,12
RMBI1010,1,812,50,50,12
RMBI1010,1,813,50,50,12
RMBI1010,1,817,50,50,12
RMBI1010,1,818,50,50,12
RMBI1010,1,819,50,50,12
RMBI1010,1,820,50,50,12
RMBI1010,1,821,50,50,12
RMBI1010,1,822,50,50,12
RMBI1010,1,823,50,50,12
RMBI1010,1,824,50,50,12
RMBI1010,1,825,50,50,12
RMBI1010,1,826,50,50,12
RMBI1010,1,827,50,50,12
RMBI1010,1,828,50,50,12
RMBI1010,1,829,50,50,13
RMBI1010,1,830,50,50,13
RMBI1010,1,831,50,50,13
RMBI1010,1,832,50,50,13
RMBI1010,1,833,50,50,13
RMBI1010,1,834,50,50,14
RMBI1010,1,835,50,50,14
RMBI1010,1,836,50,50,14
RMBI1010,1,842,50,50,14
RMBI1010,1,843,50,50,14
RMBI1010,1,844,50,50,14
RMBI1010,1,845,50,50,14
RMBI1010,1,846,50,50,14
RMBI1010,1,847,50,50,14
RMBI1010,1,848,50,50,14
RMBI1010,1,849,50,50,13
RMBI1010,1,850,50,50,13
RMBI1010,1,851,50,50,13
RMBI1010,1,852,50,50,13
RMBI1010,1,853,50,50,13
RMBI1010,1,854,50,50,13
RMBI1010,1,855,50,50,13
RMBI1010,1,856,50,50,13
RMBI1010,1,857,50,50,13
RMBI1010,1,858,50,50,13
RMBI1010,1,859,50,50,13
RMBI1010,1,860,50,50,13
RMBI1010,1,861,50,50,13
RMBI1010,1,865,50,50,13
RMBI1010,1,866,50,50,13
RMBI1010,1,867,50,50,12
RMBI1010,1,868,50,49,12
RMBI1010,1,869,50,50,11
RMBI1010,1,870,50,50,11
RMBI1010,1,871,50,50,11
RMBI1010,1,872,50,50,11
RMBI1010,1,873,50,50,11
RMBI1010,1,874,50,50,11
RMBI1010,1,875,50,50,11
RMBI1010,1,876,50,50,11
RMBI1010,1,877,50,50,11
RMBI1010,1,878,50,50,10
RMBI1010,1,879,50,49,10
RMBI1010,1,880,50,49,11
RMBI1010,1,881,50,50,10
RMBI1010,1,882,50,50,10
RMBI1010,1,883,50,50,9
RMBI1010,1,884,50,50,9
RMBI1010,1,885,50,50,9
RMBI1010,1,886,50,50,9
RMBI1010,1,887,50,50,10
RMBI1010,1,888,50,50,9
RMBI1010,1,889,50,50,8
RMBI1010,1,890,50,50,8
RMBI1010,1,891,50,50,8
RMBI1010,1,892,50,50,8
RMBI1010,1,893,50,50,8
RMBI1010,1,894,50,50,8
RMBI1010,1,895,50,50,8
RMBI1010,1,896,50,50,8
